t,year,earth_arrivals_tons,rocket_arrivals_tons,elevator_arrivals_tons,rocket_trips,isru_production_tons,total_supply_tons,isru_share,cumulative_city_tons,capacity_tpy
176,2064.6666666666665,69420.39066504697,24670.390665046973,44750.0,110.0,277681.56266018783,347101.9533252348,0.7999999999999999,56345071.96191187,3332178.751922254
177,2064.75,69445.67462054815,24695.674620548147,44750.0,110.0,277782.6984821926,347228.37310274073,0.8,56692300.33501461,3333392.381786311
178,2064.8333333333335,69470.75810296106,24720.758102961066,44749.99999999999,110.0,305571.41978141724,375042.1778843783,0.8147654791926411,57039654.125529416,3666857.037377007
179,2064.9166666666665,69495.6422478524,24745.6422478524,44750.00000000001,110.0,250294.1816218366,319789.823869689,0.7826833843337955,57387132.33676868,3003530.1794620394
180,2065.0,69520.32819258764,24770.328192587633,44750.0,110.0,278081.3127703505,347601.64096293814,0.7999999999999999,57734733.977731615,3336975.753244206
181,2065.0833333333335,69770.22450411305,25020.22450411306,44749.99999999999,111.0,279080.89801645215,348851.1225205652,0.8,58083585.10025218,3348970.776197426
182,2065.1666666666665,69794.73831203344,25044.73831203345,44749.99999999999,111.0,279178.9532481337,348973.6915601671,0.8,58432558.791812345,3350147.4389776047
183,2065.25,69819.05557015793,25069.055570157932,44749.99999999999,111.0,279276.22228063166,349095.2778507896,0.7999999999999999,58781654.06966314,3351314.66736758
184,2065.3333333333335,69843.17743164164,25093.17743164165,44749.99999999999,111.0,279372.7097265665,349215.8871582082,0.7999999999999999,59130869.956821345,3352472.5167187983
185,2065.4166666666665,69867.10505056493,25117.10505056493,44750.0,111.0,279468.42020225973,349335.52525282465,0.8,59480205.482074164,3353621.042427117
186,2065.5,69890.83958176457,25140.839581764565,44750.0,111.0,279563.3583270582,349454.1979088228,0.7999999999999999,59829659.67998299,3354760.2999246987
187,2065.5833333333335,69914.38218066684,25164.38218066684,44750.00000000001,111.0,279657.52872266737,349571.9109033342,0.8,60179231.590886325,3355890.3446720084
188,2065.6666666666665,69937.73400312458,25187.73400312459,44749.99999999999,111.0,279750.93601249834,349688.6700156229,0.8,60528920.26090195,3357011.23214998
189,2065.75,69960.8962052572,25210.8962052572,44750.0,111.0,279843.58482102875,349804.48102628597,0.7999999999999999,60878724.741928235,3358123.017852345
190,2065.8333333333335,69983.8699432922,25233.8699432922,44750.0,111.0,279935.47977316874,349919.3497164609,0.8,61228644.0916447,3359225.757278025
191,2065.9166666666665,70006.65637341098,25256.656373410988,44749.99999999999,111.0,280026.62549364386,350033.2818670549,0.7999999999999999,61578677.37351175,3360319.5059237266
192,2066.0,70256.99770251254,25506.997702512544,44750.0,112.0,281027.99081005016,351284.9885125627,0.8,61929962.36202431,3372335.889720602
193,2066.0833333333335,70279.61492387894,25529.614923878933,44750.0,112.0,281118.45969551575,351398.07461939467,0.8,62281360.436643705,3373421.516346189
194,2066.1666666666665,70302.04664786508,25552.046647865074,44750.0,112.0,281208.18659146025,351510.23323932535,0.7999999999999999,62632870.669883035,3374498.239097523
195,2066.25,70324.29403937799,25574.29403937799,44749.99999999999,112.0,309338.27499706997,379662.56903644797,0.8147715898940072,62984492.14007992,3712059.29996484
196,2066.3333333333335,70346.3582625396,25596.358262539594,44750.0,112.0,253344.33421060027,323690.69247313985,0.7826741395464222,63336223.93139262,3040132.0105272033
197,2066.4166666666665,70368.24048054773,25618.24048054773,44750.0,112.0,281472.9619221909,351841.2024027386,0.8,63688065.13379536,3377675.543066291
198,2066.5,70389.94185553998,25639.941855539975,44750.0,112.0,309629.30035399017,380019.24220953014,0.8147726903346403,64040014.843073055,3715551.6042478816
199,2066.5833333333335,70411.4635484591,25661.463548459098,44750.0,112.0,253576.3212620061,323987.7848104652,0.7826724745513162,64392072.16081535,3042915.8551440733
200,2066.6666666666665,70432.80671892228,25682.806718922275,44750.00000000001,112.0,281731.2268756891,352164.0335946114,0.8,64744236.19440996,3380774.7225082694
201,2066.75,70453.97252509295,25703.972525092944,44750.00000000001,112.0,281815.8901003718,352269.86262546474,0.8,65096506.057035424,3381790.6812044615
202,2066.8333333333335,70474.9621235543,25724.9621235543,44750.0,112.0,281899.84849421715,352374.81061777147,0.7999999999999999,65448880.8676532,3382798.181930606
203,2066.9166666666665,70725.6496751613,25975.649675161298,44750.0,113.0,282902.5987006452,353628.2483758065,0.8,65802509.11602901,3394831.1844077427
204,2067.0,70746.47461250177,25996.474612501774,44749.99999999999,113.0,282985.898450007,353732.37306250876,0.8,66156241.489091516,3395830.7814000845
205,2067.0833333333335,70767.12525878564,26017.125258785643,44750.0,113.0,283068.5010351425,353835.62629392813,0.8,66510077.11538544,3396822.0124217104
206,2067.1666666666665,70787.60277332977,26037.602773329774,44749.99999999999,113.0,283150.41109331907,353938.01386664883,0.8,66864015.12925209,3397804.933119829
207,2067.25,70807.90831326188,26057.908313261883,44750.0,113.0,283231.63325304753,354039.5415663094,0.8,67218054.6708184,3398779.5990365706
208,2067.3333333333335,70828.0430334084,26078.04303340839,44750.0,113.0,283380.0240600466,354208.067093455,0.8000383119034921,67572194.88598543,3400560.288720559
209,2067.4166666666665,70848.00808618589,26098.008086185888,44750.0,113.0,311719.2773290405,382567.2854152264,0.8148090263147051,67926434.92641637,3740631.3279484864
210,2067.5,70867.804621495,26117.804621494997,44750.0,113.0,255076.12157526996,325943.926196765,0.7825766982425262,68280773.94952384,3060913.45890324
211,2067.5833333333335,70887.43378661573,26137.433786615737,44749.99999999999,113.0,283549.7351464629,354437.16893307865,0.8,68635211.11845692,3402596.821757555
212,2067.6666666666665,70906.89672610628,26156.896726106275,44750.0,113.0,283627.58690442506,354534.48363053135,0.7999999999999999,68989745.60208745,3403531.0428531007
213,2067.75,70926.19458170411,26176.194581704112,44750.0,113.0,283704.77832681645,354630.97290852055,0.8,69344376.57499598,3404457.3399217976
214,2067.8333333333335,70945.32849222864,26195.328492228637,44750.00000000001,113.0,283781.31396891456,354726.6424611432,0.8,69699103.21745712,3405375.7676269747
215,2067.9166666666665,71196.28454564174,26446.28454564174,44750.0,114.0,312264.01038806146,383460.2949337032,0.8143320560530238,70055084.64018533,3747168.124656738
216,2068.0,71215.26042542284,26465.260425422843,44749.99999999999,114.0,257382.1694961968,328597.4299216196,0.78327505348289,70411160.94231243,3088586.0339543615
217,2068.0833333333335,71234.07433737912,26484.074337379116,44750.0,114.0,284936.2973495164,356170.37168689555,0.7999999999999999,70767331.31399933,3419235.568194197
218,2068.1666666666665,71252.72741770404,26502.72741770404,44749.99999999999,114.0,313437.6992012701,384690.4266189742,0.8147790470276557,71123594.95108785,3761252.3904152415
219,2068.25,71271.22079919458,26521.220799194576,44750.0,114.0,256658.09366632428,327929.31446551887,0.7826628555139781,71479951.05508383,3079897.1239958913
220,2068.3333333333335,71289.55561116667,26539.55561116666,44750.00000000001,114.0,285158.2224446666,356447.7780558333,0.7999999999999999,71836398.83313966,3421898.6693359995
221,2068.4166666666665,71307.73297937389,26557.732979373894,44750.0,114.0,285230.93191749556,356538.66489686945,0.8,72192937.49803653,3422771.1830099467
222,2068.5,71325.75402592841,26575.754025928418,44749.99999999999,114.0,313761.53387864283,385087.2879045713,0.8147802945819294,72549566.26816617,3765138.406543714
223,2068.5833333333335,71343.61986922295,26593.61986922295,44750.0,114.0,256915.96170196257,328259.5815711855,0.7826609674948619,72906284.36751229,3082991.540423551
224,2068.6666666666665,71361.33162385595,26611.331623855953,44749.99999999999,114.0,285445.32649542374,356806.65811927966,0.8,73263091.02563156,3425343.917945085
225,2068.75,71378.89040055883,26628.89040055882,44750.00000000001,114.0,285515.5616022353,356894.45200279413,0.8,73619985.47763436,3426186.7392268237
226,2068.8333333333335,71396.29730612427,26646.297306124263,44750.0,114.0,285585.189224497,356981.4865306213,0.7999999999999999,73976966.96416497,3427022.2706939643
227,2068.9166666666665,71413.55344333766,26663.553443337656,44750.0,114.0,285654.2137733506,357067.76721668825,0.7999999999999999,74334034.73138167,3427850.565280207
228,2069.0,71664.70078732182,26914.700787321824,44750.0,115.0,314324.2798773457,385988.98066466756,0.8143348531247803,74692358.23531827,3771891.358528149
229,2069.0833333333335,71681.80743326855,26931.807433268554,44749.99999999999,115.0,259061.75300501566,330743.5604382842,0.7832707390031132,75050767.27248462,3108741.036060188
230,2069.1666666666665,71698.76530079033,26948.76530079033,44750.0,115.0,287856.81457615737,359555.5798769477,0.8005905920711115,75409261.09898856,3454281.774913889
231,2069.25,71715.57548552073,26965.57548552074,44749.99999999999,115.0,285800.5485690868,357516.1240546076,0.799406038888006,75767838.97641616,3429606.582829042
232,2069.3333333333335,71732.23907873259,26982.239078732582,44750.0,115.0,286928.9563149303,358661.1953936629,0.7999999999999999,76126500.17180982,3443147.4757791637
233,2069.4166666666665,71748.75716728036,26998.757167280357,44750.00000000001,115.0,286995.02866912144,358743.7858364018,0.8,76485243.95764624,3443940.3440294573
234,2069.5,71765.1308335446,27015.130833544586,44750.00000000001,115.0,287060.5233341784,358825.65416772297,0.8,76844069.61181396,3444726.2800101405
235,2069.5833333333335,71781.36115537718,27031.361155377184,44749.99999999999,115.0,287125.4446215087,358906.8057768859,0.8,77202976.41759084,3445505.3354581045
236,2069.6666666666665,71797.44920604941,27047.44920604941,44750.0,115.0,287189.7968241976,358987.24603024696,0.8,77561963.66362108,3446277.561890371
237,2069.75,71813.39605420166,27063.396054201654,44750.0,115.0,287253.58421680663,359066.9802710083,0.8,77921030.6438921,3447043.01060168
238,2069.8333333333335,71829.20276379414,27079.202763794143,44749.99999999999,115.0,287316.8110551765,359146.01381897065,0.7999999999999999,78280176.65771106,3447801.732662118
239,2069.9166666666665,71844.87039406017,27094.87039406017,44750.0,115.0,287379.4815762407,359224.35197030084,0.8,78639401.00968136,3448553.7789148884
240,2070.0,71860.39999946108,27110.39999946107,44750.00000000001,115.0,287441.5999978443,359301.9999973054,0.8,78998703.00967866,3449299.199974132
241,2070.0833333333335,71875.79262964202,27125.792629642023,44750.0,115.0,316192.1735935374,388067.9662231794,0.8147855559190733,79358081.97282687,3794306.0831224495
242,2070.1666666666665,72127.05845399377,27377.05845399377,44750.0,116.0,259819.2307410057,331946.2891949995,0.7827146716147706,79718717.26509684,3117830.768892069
243,2070.25,72142.31175719196,27392.311757191954,44750.00000000001,116.0,288569.24702876783,360711.5587859598,0.8,80079428.8238828,3462830.964345214
244,2070.3333333333335,72157.43004083732,27407.43004083732,44750.00000000001,116.0,288629.7201633493,360787.1502041866,0.8,80440215.97408698,3463556.6419601915
245,2070.4166666666665,72172.41434386409,27422.414343864093,44750.0,116.0,288689.65737545636,360862.07171932043,0.8,80801078.0458063,3464275.8885054765
246,2070.5,72187.26570015335,27437.265700153355,44749.99999999999,116.0,288749.06280061335,360936.3285007667,0.7999999999999999,81162014.37430707,3464988.75360736
247,2070.5833333333335,72201.98513849809,27451.985138498087,44750.0,116.0,288807.94055399235,361009.9256924904,0.8,81523024.29999955,3465695.2866479084
248,2070.6666666666665,72216.57368257052,27466.573682570524,44750.0,116.0,317694.81316942174,389911.3868519923,0.8147872154603593,81884107.1684124,3812337.7580330614
249,2070.75,72231.03235089094,27481.03235089093,44750.0,116.0,260095.610964424,332326.64331531496,0.7826504922075797,82245262.33016686,3121147.331573088
250,2070.8333333333335,72245.36215679717,27495.362156797164,44750.00000000001,116.0,288981.4486271886,361226.81078398577,0.8,82606489.14095084,3467777.3835262638
251,2070.9166666666665,72259.56410841635,27509.56410841635,44750.0,116.0,289038.25643366534,361297.8205420817,0.7999999999999999,82967786.96149293,3468459.0772039844
252,2071.0,72273.639208638,27523.639208637986,44750.00000000001,116.0,289094.556834552,361368.19604318996,0.8,83329155.15753612,3469134.6820146237
253,2071.0833333333335,72287.58845508767,27537.58845508767,44749.99999999999,116.0,289150.3538203506,361437.9422754383,0.7999999999999999,83690593.09981155,3469804.2458442072
254,2071.1666666666665,72301.41284010297,27551.412840102977,44750.0,116.0,318071.1493628087,390372.56220291165,0.8147886920328139,84052100.16401207,3816853.7923537046
255,2071.25,72315.11335071058,27565.113350710588,44749.99999999999,116.0,260394.95540044553,332710.0687511561,0.7826482570180429,84413675.73076563,3124739.4648053464
256,2071.3333333333335,72328.69096860409,27578.69096860408,44750.00000000001,116.0,289314.7638744163,361643.4548430204,0.7999999999999999,84775319.18560864,3471777.166492996
257,2071.4166666666665,72580.0100034868,27830.010003486794,44750.0,117.0,290320.0400139471,362900.05001743394,0.7999999999999999,85138219.23562607,3483840.4801673656
258,2071.5,72593.45971439437,27843.45971439437,44750.0,117.0,319357.64806155337,391951.1077759477,0.8147895023787223,85501186.53419805,3832291.7767386404
259,2071.5833333333335,72606.78841116403,27856.788411164027,44750.0,117.0,261443.3444406802,334050.13285184425,0.7826470302786375,85864220.47625387,3137320.1332881628
260,2071.6666666666665,72619.99706224281,27869.99706224281,44749.99999999999,117.0,290479.9882489712,363099.985311214,0.7999999999999999,86227320.46156508,3485759.858987654
261,2071.75,72633.08663060828,27883.086630608283,44749.99999999999,117.0,290532.34652243304,363165.4331530413,0.8,86590485.89471811,3486388.1582691967
262,2071.8333333333335,72646.05807375358,27896.058073753582,44750.0,117.0,290584.23229501426,363230.2903687678,0.8,86953716.18508688,3487010.7875401713
263,2071.9166666666665,72658.91234367427,27908.912343674267,44750.0,117.0,319648.011470316,392306.92381399026,0.8147906449437915,87317010.74680525,3835776.137643792
264,2072.0,72671.65038685626,27921.65038685625,44750.00000000001,117.0,261674.239451806,334345.88983866223,0.7826453005840037,87680368.99873954,3140090.8734216723
265,2072.0833333333335,72684.27314426425,27934.273144264258,44750.0,117.0,290869.04393086693,363553.31707513117,0.8000725898225172,88043790.36446086,3490428.5271704034
266,2072.1666666666665,72696.78155133197,27946.78155133197,44749.99999999999,117.0,290655.1748515179,363351.9564028499,0.7999273699499976,88407274.27221753,3487862.0982182147
267,2072.25,72709.17653795326,27959.17653795325,44750.00000000001,117.0,290836.70615181304,363545.8826897663,0.8,88770820.15490729,3490040.4738217564
268,2072.3333333333335,72721.45902847382,27971.459028473815,44750.00000000001,117.0,290885.8361138953,363607.2951423691,0.8,89134427.45004965,3490630.0333667435
269,2072.4166666666665,72733.62994168446,27983.62994168445,44750.00000000001,117.0,290934.51976673777,363668.14970842225,0.7999999999999999,89498095.59975807,3491214.2372008534
270,2072.5,72745.69019081538,27995.690190815378,44750.0,117.0,290982.7607632615,363728.4509540769,0.8,89861824.05071215,3491793.1291591385
271,2072.5833333333335,72757.64068353086,28007.640683530866,44749.99999999999,117.0,291030.5627341234,363788.20341765427,0.7999999999999999,90225612.2541298,3492366.7528094808
272,2072.6666666666665,72769.48232192546,28019.482321925458,44750.00000000001,117.0,291077.92928770185,363847.4116096273,0.8,90589459.66573943,3492935.151452422
273,2072.75,72781.21600252115,28031.216002521145,44750.0,117.0,291124.86401008454,363906.0800126057,0.7999999999999999,90953365.74575204,3493498.3681210144
274,2072.8333333333335,72792.84261626485,28042.842616264857,44750.0,117.0,291171.37046505936,363964.21308132424,0.7999999999999999,91317329.95883337,3494056.4455807125
275,2072.9166666666665,73044.14392928407,28294.14392928406,44750.00000000001,118.0,292176.57571713626,365220.71964642033,0.8,91682550.67847979,3506118.908605635
276,2073.0,73055.65662507867,28305.656625078664,44750.00000000001,118.0,292222.6265003146,365278.2831253933,0.7999999999999999,92047828.96160518,3506671.5180037757
277,2073.0833333333335,73067.06400086274,28317.06400086274,44750.0,118.0,292268.2560034509,365335.3200043136,0.8,92413164.28160949,3507219.072041411
278,2073.1666666666665,73078.36693270458,28328.36693270457,44750.00000000001,118.0,321499.7911587301,394578.1580914347,0.814793684257175,92778556.11627302,3857997.4939047615
279,2073.25,73089.56629105262,28339.56629105262,44750.0,118.0,263171.9417362986,336261.5080273512,0.7826406991397078,93144003.94772828,3158063.3008355834
280,2073.3333333333335,73100.6629407382,28350.662940738195,44750.00000000001,118.0,292468.63684010255,365569.29978084075,0.8000360999007243,93509507.26243196,3509623.642081231
281,2073.4166666666665,73111.65774097947,28361.65774097947,44750.0,118.0,321713.2082453436,394824.86598632304,0.8148250932515682,93875065.55113687,3860558.4989441233
282,2073.5,73122.55154538619,28372.551545386188,44750.0,118.0,263157.64382296917,336280.1953683554,0.7825546893557349,94240678.30886379,3157891.7258756305
283,2073.5833333333335,73133.34520196471,28383.345201964712,44749.99999999999,118.0,292533.3808078588,365666.7260098235,0.7999999999999999,94606345.03487362,3510400.5696943053
284,2073.6666666666665,73144.03955312421,28394.039553124207,44750.0,118.0,292576.1582124968,365720.197765621,0.7999999999999999,94972065.23263924,3510913.8985499614
285,2073.75,73154.63543568367,28404.63543568367,44750.0,118.0,321838.1889848129,394992.82442049653,0.8147950268640688,95337838.40981765,3862058.2678177548
286,2073.8333333333335,73165.13368087904,28415.13368087904,44750.0,118.0,263440.8874814379,336606.0211623169,0.7826386663309342,95703664.07822205,3161290.6497772546
287,2073.9166666666665,73175.53511437157,28425.53511437157,44750.0,118.0,292702.14045748627,365877.67557185784,0.8,96069541.75379391,3512425.685489835
288,2074.0,44750.0,0.0,44750.0,118.0,179000.0,223750.0,0.8,96293291.75379391,2148000.0
289,2074.0833333333335,44750.0,0.0,44750.0,118.0,196900.0,241650.0,0.8148148148148148,96517041.75379391,2362800.0
290,2074.1666666666665,44750.0,0.0,44750.0,118.0,161100.0,205850.0,0.782608695652174,96740791.75379391,1933200.0
291,2074.25,44750.0,0.0,44750.0,118.0,179000.0,223750.0,0.8,96964541.75379391,2148000.0
292,2074.3333333333335,44750.0,0.0,44750.0,118.0,196900.0,241650.0,0.8148148148148148,97188291.75379391,2362800.0
293,2074.4166666666665,44750.0,0.0,44750.0,118.0,161100.0,205850.0,0.782608695652174,97412041.75379391,1933200.0
294,2074.5,44750.0,0.0,44750.0,118.0,179000.0,223750.0,0.8,97635791.75379391,2148000.0
295,2074.5833333333335,44750.0,0.0,44750.0,119.0,179000.0,223750.0,0.8,97859541.75379391,2148000.0
296,2074.6666666666665,44750.0,0.0,44750.0,119.0,196900.0,241650.0,0.8148148148148148,98083291.75379391,2362800.0
297,2074.75,44750.0,0.0,44750.0,119.0,161100.0,205850.0,0.782608695652174,98307041.75379391,1933200.0
298,2074.8333333333335,44750.0,0.0,44750.0,119.0,179000.0,223750.0,0.8,98530791.75379391,2148000.0
299,2074.9166666666665,44750.0,0.0,44750.0,119.0,179000.0,223750.0,0.8,98754541.75379391,2148000.0
300,2075.0,44750.0,0.0,44750.0,119.0,179000.0,223750.0,0.8,98978291.75379391,2148000.0
301,2075.0833333333335,44750.0,0.0,44750.0,119.0,181242.1711899791,225992.1711899791,0.801984291029351,99202041.75379391,2174906.0542797497
302,2075.1666666666665,44750.0,0.0,44750.0,119.0,199132.82881002087,243882.82881002087,0.8165102470791036,99425791.75379391,2389593.9457202507
303,2075.25,44750.0,0.0,44750.0,119.0,216948.94202331247,261698.94202331247,0.8290019835234427,99649541.75379391,2603387.3042797497
304,2075.3333333333335,44750.0,0.0,44750.0,119.0,118676.05797668753,163426.05797668753,0.7261758586480528,99873291.75379391,1424112.6957202505
305,2075.4166666666665,25341.649241217972,0.0,25341.649241217972,119.0,101366.59696487187,126708.24620608985,0.7999999999999999,100000000.0,1216399.1635784626
306,2075.5,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
307,2075.5833333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
308,2075.6666666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
309,2075.75,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
310,2075.8333333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
311,2075.9166666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
312,2076.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
313,2076.0833333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
314,2076.1666666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
315,2076.25,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
316,2076.3333333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
317,2076.4166666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
318,2076.5,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0
319,2076.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
320,2076.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
321,2076.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
322,2076.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
323,2076.9166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
324,2077.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
325,2077.0833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
326,2077.1666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
327,2077.25,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
328,2077.3333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
329,2077.4166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
330,2077.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
331,2077.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
332,2077.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
333,2077.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
334,2077.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
335,2077.9166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
336,2078.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
337,2078.0833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
338,2078.1666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
339,2078.25,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
340,2078.3333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
341,2078.4166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
342,2078.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
343,2078.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
344,2078.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
345,2078.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
346,2078.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0
347,2078.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
348,2079.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
349,2079.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
350,2079.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
351,2079.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
352,2079.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
353,2079.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
354,2079.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
355,2079.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
356,2079.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
357,2079.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
358,2079.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
359,2079.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
360,2080.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
361,2080.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
362,2080.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
363,2080.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
364,2080.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
365,2080.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
366,2080.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
367,2080.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
368,2080.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
369,2080.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
370,2080.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
371,2080.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
372,2081.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
373,2081.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
374,2081.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
375,2081.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
376,2081.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
377,2081.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
378,2081.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
379,2081.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
380,2081.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
381,2081.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
382,2081.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
383,2081.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0
384,2082.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
385,2082.0833333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
386,2082.1666666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
387,2082.25,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
388,2082.3333333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
389,2082.4166666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
390,2082.5,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
391,2082.5833333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
392,2082.6666666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
393,2082.75,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
394,2082.8333333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
395,2082.9166666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
396,2083.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0
